Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,sarcasm
i love how i found out about this  #whitepeople documentary on mtv via a predominantly black news feed i cant wait to watch this #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
im tired of everybody telling me to chill out and everythings ok no the fuck its not im tired of faking a a fucking smile,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
babysitting and being forced to watch power rangers against my will is my fave #sarcasm #boredasshit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@priiiincessse thanks for distracting me from my paper to watch this hilarious video ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
wooohooo almost 2 of sso in #thescholarwhowalksthenight episode 6 wooohooo #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@laureeve i am sitting here wrapped in a fluffy blanket with incense burning listening to bon iver and drinking mulled wine im there,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
men cannot even handle the suspicion of a horn farless ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"@chrischristie slams @realdonaldtrump 4 mccain comments when hes said worse to our vets #tellingitlikeitis #irony 
httptcoesnweia8dz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
not all the time goodnight  #sarcasm #bitter101 httpstcoevvz1qndem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
dentist just said to me im going to numb your front lip up so itll feel as if youve got lips like pete burns she was right #pout,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
@zachzaidman  shocking,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
our second post @nwlatournament article is now live httptcoqbuf4wq3g1 #extension #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
so blend the waters lienthere shrines and free  the melancholy waters lienno rays from out the dull tide  as if the vine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
my book prompts you to ask what youre trying to achieve with #socialmedia and let that drive your presence #hootchat #shamelessplug #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@gccdiscgolf lost my xt nova around hole 8 or 9 #sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@gingerthejester @coreyhirsch lots will because #merica #weallneedguns #rahrah #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@beingbrilliant @johnmurrays youre welcome its genuinely made me give my head a wobble and realise whats important in life ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
people are so damned sensitive these days lighten up folks #sarcasm #wth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the most interested people in any meeting are the ones who hardly care #ironic #workplacefun #quotebykhalid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
you dont have to feel grateful to be grateful for it is written   all things work together for good  for those who love god ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
@dmanthonyjoseph @theclumpany no grudge only truth in abundance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@haye optimism is hell lose thats actually a compromise p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@rovers what highlights  i would imagine you will only have 30 seconds of highlights for the whole season so far #shocking #venkysout,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
@riverajose39 happy birthday to my seed #renewtherivalry #imyourdaddy #cantbeatme #madden #tater,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@wesrucker247 sounds like a good game plan for our offense,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
@excitableexpert @ebzan1 @addyafc @serialwum @lgunner1982 says the guy with the emirates as his avi and the home of football #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mcrichard awe thats adorable,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
im absolutely in love with laurie hernandez shes so adorable and is always so cheerful,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
ah #lost #mah #train of thunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@bbhoh #terrible paul so deserved that win #movie #childrenofmennn#cages  #refugees,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
left my iphone 6 and ebt card at the strip club #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@ardithaliti im so gutted i loved her cheery disposition,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@ngilbert92 @c0urtknee haha its me shocking i know  youll hear me moan im too cold in winter ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
@cazualwear @scottinsc looks like a book shaped like a gun to me #optimism #itsagunalright,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
nls top bureaucrat is a director of a group formed to oppose nls top megaproject #nlpoli  never dull,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
its nice to see that loss to cena did so much for rusev vinces booking at its finest #sarcasm #raw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@wrexham ive joined holidog paw shake and tailster and have one regular customer i just love it haha @emilyhd26 @ellshd,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
thinks to self goodthinking tweeting at midnight about your new video #iamsosmart #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
and btw i really did stay in bed all day today #depression i hate being lied to fuck liars w,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
i have serious problems with the expectation that private philanthropy should replace functional government servicesthis is dangerous,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
accept the challenges so that you can feel the exhilaration of victory,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
@wenniss are you cheering for team sweden today or team north american,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
cookouts are always fun #sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i wish i could fast forward 3 months from now ill know then where im at with my girl my classes and basketball rn i have pure #anxiety,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
my fav #movies are #horror but they dont make them like they used too havent seen a great one in years,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@anthonybrooks32 goodbye dear friend #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@yahoocare data stolen in 2014 and only now do you tell us #shocking,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
finally paid off all of the medical bills for my emergency appendix surgery three years ago best healthcare system in the world #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"by trying #irony @obi2icez 
one reason i cant bed a prostitute hw can i put my trust on rubber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#irony at its peak robin williams movies taking me out of depression he passing away because of depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the sun literally burning my skin,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
her charm is liveliness but this is also her weakness,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@sophialamar1 @lucygoeshard but but they are only misunderstood theyve done plenty of good things too #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sugarhardy @thebrianstryker so since neither of us have held a world title does that mean we suck  #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
oh my gosh i got a #favorite on twitter life made #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i am using twitter as a coping mechanism for raging out at this kid oops,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
induction day tomorrow for pizza express ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@lemonlover666 shit doesnt even begin to describe these fiery little demons straight from hell  ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@sidviyer uff look at your arsenal fans cheering for every goal against united haha,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
tutoring gives me such an exhilarating feeling i love helping people ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@globemartyk drunken patroons make this whole situation much more jovial though,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@majesticmata didnt even realise you used that insult it was that shit mate,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
drop snapchat names #bored #snap #swap #pics,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@aldersledge indeed politicians only care about peoples rights when it suits their own hidden agendas #irony httptcomxdne8i7sc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
yeah im so keen for 8am starts at uni on mondays couldnt think of a better way to start the week #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@brownowl1971 @aprhys26 @neiljmcevoy your local labour team  listening to you really #wheeliebingate #irony httptcosksu0o2qkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@narcissusheiyan  maybe itd have been different if i stayed for sixth form but still the oppressive architecture uninteresting people,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@jasonmillerindc @realdonaldtrump prudence suggests that a 8 bump over 23 weeks should be viewed with skepticism mediahrc axis #angry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@coltonflurry @strangefacesla i cancelled by cbs all access live feeds before jc even said vic won afp paulshould have won imo #bitter,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@thejpmcian @mohsinhijazee @arsched @pildat musharif ko wapis fooj main lao tusi onu fair comadoora of faithfuls bana dena way #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
photo when someone says a dumb statement the #sarcasm juices start to tingle httptcofcnf53omw8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
toooootally excited to get a tour of nyc airlines courtesy of delayed @americanair flights #sarcasm ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
omg my new portable charger charges my phone faster than my comp and an outlet put together  #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@evertondeleon @sterushton genuinely grim stuff over a century of history sold off by some porn baron twats for a minty new stadium urgh,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
how many christian parents would let the same happen #irony httpstcoka8hs4kss9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mascritical the irony is that those protesting about this kind of stuff are the orwellian nightmare they think theyre fighting against,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
the terror threat level really need to be raised,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
i swear if @devincameron23 blocks me im going to hit her back ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
theyll be yo friend shake your hand then kick in yo door thas the way the game go,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
i like cycling because i get to intimidate people with my powerful calves amp horrendous tan lines,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@morningjoe @joenbc @mikebarnicle trump says the refugee situation is not just about terrorism its about quality of life take note,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i dislike people who get offended by the littlest shit ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@leafyishere will showing off biceps scare you,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
in the end the king and the pawn go in the same box #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@donlemon ironic huh  neal falls a serial killer yet killed by his intended victim i love #irony dont you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@ruthwalford95 you may be right but since year the bad events begin with b im privately hoping weve got at least cz to go 1st #optimism,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
@peregrinator1 i admittedly went into this series thinking wed see the jedi in their heyday not as dysfunctional un peacekeepers in space,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
rojo is shockingabsolutely shocking ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
@cleanfurzedown @furzedownnet welham road #irony httptcoir4nmmbeej,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sunandbeachbum you people infuriate me,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
hate when guys cant control their anger ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
anger is cheap and politeness is expensive dont expect everybody to be polite #thoughtfulthursday  #politeness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
well thats a relief #sarcasm  httpstcox8el6mqf9o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@zthirsty ohhh its okay for me already guaranteed my spot in red when their rc comes out theres no way they arent picking me #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
no sober weekend ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
#irony the love of #timmies trumps drs office rules httptcok1p223hxtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@hollylolly7 i just have serious respect for any man that can pull off a bun better than i can like maybe they can teach me their ways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
omg they ha prayer sue them for religious freedom #sarcasm  httpstco4ltx0ccuds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
everything is far away because time is short no rest for the weary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@ericaburkett #sarcasm thats what we do at #emu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
hope the likes of arnabs sardesais barkhas etc are taking toll of todays national debate@beingsalmankhan tweets #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@twojacksdetail @bluelivesmtr very rare an officer just shoots without regard they dont want that on their conscience #incite ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@marisssaaaa92 thats the point #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
feeling worthless as always #depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@newsweek leadership on the world stage on display yet again #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
listening to #chargedup with my phone on 2 #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
did you know that the sparkling letters in super mario galaxy spell out u r mr gay,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
the american idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert i am forever grateful,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
 i just want to start all over again ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
actually i always idealize the end of my relationships  such a pessimist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
something about these cool breezy fall days ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@ggreenwald smh remove ideologically bankrupt and opportunistic establishment now theyre burning all bridges and social contracts #anger,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@benjysarlin @margieomero @monmouthpoll not to worry hell flip wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
just got done watching jeepers creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@officialshaky operation echoes is gathering momentum  #tense  #feelsick #excited,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@matalan when the lady in xmas dept answers your call as hello mrs xmas yep true story #winning #xmas #cheer #goodcustomerservice  ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@moviestvnetwork wow did you get a really good buy on a bunch of 70s movies there were bad then and are worse now #awful,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
well if blake amp miranda cant make it then none of us can #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
although this war will be under the guise of combating terrorism it will in fact be a war against poverty ignorance and just stupidity,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
need a new outlet for #rage,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i mourn the creativity lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
food that gets delivered   ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
me sees incense burner is this for drugs,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@churdallan fucked my coupon that goal #raging,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@clintshane thats good right #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
star trek online has a update to download oh fuming yay,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@jennylhowe i am angry at the student for being a racist and the teacher for not stopping it and at the class for letting it go by,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jablan fioraaeterna did you find the link to the online shop do they take #paypal or #bitcoin #irony #paypal #c httptcoq3segmq2gr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@yehlog @yrdeshmukh minorities should be forced what to eat and what to wear by majorities #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
people who go the speed limit irritate me,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
brad pitt being investigated for child abuse this all just got really #dark,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
someone wake me when @therealkiss make 2016 remix of whybw #terrencecrutcher #election2016 #colinkapernick #terrorism #riots this 2much,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lol i had the volume on 0 when race 1 started and i still heard larrys voice haha #sarcastic #greatjoblarry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@nhlstorenyc  cheering for @teamnawch and @hcmen,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@seanunfiltered texans are scared of this bunch #intimidated,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@beetuppy were sorry to hear about the issues and how this is making you feel we dont like to hear our customers being unhappy  we,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"johoreans kelantanese are racist 

#ironic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@marksandspencer where has your 50 grapefruit squash gonenot been able to get for weeks #unhappy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
my parents are defo very nice today defo #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
just took awkward step amp repeat photos for which im 90 sure i had kale in my teeth thanks everyone i smiled at on the way in #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#ironic today that i had plans amp both requested today off amp got itjob calls me two times no calls yesterday or monday i couldve worked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"you can tell how happy i am today definitely jumping for joy
#sarcasm httpstcohbacqdhp9w",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i cant live anymore my roblox got termianted   #killme #lol #robloxgamer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@tnewhouse13 as granny would say i dont know how to chirp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
when someone likes you they become what u like when someones doesnt like u you automatically become things they dont like #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
chris ate all my mac n cheese so imma eat all his taffy #revenge,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@lifenewshq #ironic the pope hosts a conference on climate change while the us continues abortion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
id instead state my support for #uk minorities who truly find themselves with the best of both worlds at times like this #sarcasm #skynews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mojorojo if you read the list 2nd time then you know all 29 things you should sue then coz then you have a stronger case #aib #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mickeyplyler @qualktalk the refs are in gts favor tonight #terrible,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
itd probably be useful to more than women but im dealing with rereading an article about a woman being harassed on the subway #concern,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
hearst to townsey #sarcasm #teenreads im an easygoing typical high school guy and all of your intensity is overwhelming #novelines #ya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bertippy that it was #ironic #itwasasign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
indignation whispers to date during that terrific lermanletts centerpiece scene thats his overwhelming sense of indignation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
love is when all your happiness and all your sadness and all your feelings are dependent on another person,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
